SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,308.1,313.1,84.1
22.6,12.7,17.9,19.2,47.8,38.3,43.3,70,367.0,310.2,12.6
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,338.6,290.9,5.3
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,352.9,313.7,49.6
12.8,12.6,19.2,20.6,58.7,53.0,55.3,82,325.7,305.6,64.7
20.4,14.5,24.0,24.9,61.5,53.3,56.6,75,307.7,286.2,23.9
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,328.5,295.2,3.9
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,347.0,299.8,5.3
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,313.7,294.4,3.5
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,345.1,297.9,9.4
16.9,14.1,24.7,25.5,75.7,49.8,60.6,42,338.0,301.6,9.1
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,355.8,313.0,27.7
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,336.7,299.1,177.3
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,322.8,296.8,24.1
22.6,15.1,23.2,24.1,60.6,50.7,54.9,70,307.3,290.2,1.8
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,337.9,302.4,12.3
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,327.4,297.2,43.8
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,367.0,329.0,51.6
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,304.3,284.4,0.8
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,330.5,294.2,2.9
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,330.9,288.9,21.9
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,489.5,400.1,1726.8
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,341.4,296.1,5.7
26.5,12.7,18.2,19.6,75.1,44.9,57.7,34,308.4,287.5,1.1
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,344.0,315.4,10.2
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,335.5,293.9,8.6
20.6,14.8,23.6,24.6,62.6,51.6,56.0,67,307.3,293.3,57.5
15.5,12.8,18.8,20.2,57.4,49.3,53.1,76,325.6,302.9,14.0
16.1,14.2,22.0,23.2,67.7,47.6,56.2,49,297.4,282.7,0.6
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,352.3,293.1,14.8
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,343.7,298.9,5.3
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,331.3,295.5,6.3
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,308.6,291.3,1.7
23.0,12.6,20.1,21.5,63.8,55.0,58.3,73,367.0,344.9,100.1
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,367.0,328.1,69.7
25.7,12.5,21.4,22.8,72.5,50.9,59.4,47,304.4,286.6,17.8
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,297.4,9.0
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,367.0,308.0,17.1
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,349.8,295.6,4.6
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,342.7,297.6,8.6
17.6,14.1,21.0,22.2,57.0,46.7,51.2,68,367.0,310.2,12.6
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,344.2,309.2,32.1
26.7,12.7,20.6,22.0,54.9,53.4,54.1,95,367.0,329.0,51.6
16.6,14.9,23.4,24.4,63.9,54.6,58.1,72,307.5,292.9,13.8
17.1,14.2,23.8,24.8,55.0,54.2,54.5,97,341.1,305.2,259.5
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,346.7,307.2,17.1
23.0,12.6,20.1,21.5,63.8,55.0,58.3,73,339.0,300.1,14.5
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,339.1,296.7,12.0
25.5,14.5,24.0,24.9,52.2,51.5,51.9,99,300.8,287.6,38.8
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,304.4,289.5,1.3
5.8,14.0,24.4,25.3,57.4,50.2,53.5,78,342.9,305.1,6.8
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,337.1,297.7,21.9
17.0,14.7,21.2,22.4,57.7,55.6,56.4,93,367.0,310.2,12.6
36.2,12.8,22.7,24.1,48.4,42.5,46.0,84,367.0,306.9,76.9
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,347.6,303.7,9.6
14.6,14.1,24.7,25.6,70.7,53.6,60.5,56,314.1,293.4,84.5
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,357.4,318.0,23.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,305.6,290.6,3.4
20.3,14.7,23.2,24.0,57.3,55.7,56.3,94,341.2,306.2,9.8
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,317.4,290.4,2.7
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,307.2,292.8,4.9
20.8,12.4,19.8,21.2,56.7,56.0,56.2,97,332.3,305.7,2.6
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,308.0,288.2,1.6
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,352.9,311.4,31.1
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,350.1,313.6,67.1
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,331.0,290.9,1.9
26.4,12.8,18.9,20.3,49.1,45.2,47.5,89,333.0,299.0,35.6
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,340.2,299.2,8.1
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,307.7,292.1,2.6
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,305.1,283.7,1.3
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,429.0,299.7,498.8
11.4,14.1,23.7,24.7,58.5,49.0,53.1,71,346.7,294.4,216.3
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,341.4,297.4,45.3
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,341.9,300.4,9.3
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,315.4,293.5,3.8
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,321.3,296.5,20.0
34.7,12.8,22.7,24.0,84.8,41.9,60.0,22,315.0,289.4,6.3
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,334.7,303.2,30.4
30.5,12.5,20.4,21.8,58.2,47.1,52.0,67,347.7,296.4,11.6
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,312.6,294.1,1.2
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,353.5,306.4,51.8
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,312.6,294.4,1.7
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,319.6,297.9,18.7
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,367.0,305.4,16.0
17.5,15.0,22.6,23.5,65.9,53.8,58.4,65,321.3,300.0,13.7
39.9,14.8,22.3,23.2,57.1,51.4,53.8,81,345.6,303.1,5.2
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,300.0,289.8,0.7
19.4,12.5,21.1,22.4,74.5,48.1,58.9,40,304.3,288.8,1.2
29.9,14.4,24.4,25.3,50.4,49.7,50.0,97,377.2,302.1,224.8
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,328.5,297.4,5.6
25.1,12.8,19.0,20.3,45.7,43.0,44.5,92,336.1,294.3,6.6
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,310.2,292.9,2.0
8.0,14.2,22.7,23.8,55.8,54.8,55.1,97,398.8,316.9,424.7
27.8,12.6,20.3,21.7,52.0,52.6,52.0,100,355.6,302.9,207.8
13.5,12.7,18.3,19.6,56.0,55.8,55.8,99,320.6,290.8,2.2
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,322.5,287.8,3.1
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,305.2,292.2,3.3
17.3,14.1,24.5,25.4,71.2,52.1,59.9,53,319.9,296.6,4.6
10.9,14.1,24.4,25.4,57.0,54.1,55.3,90,337.6,309.2,12.0
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,306.6,286.1,1.1
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,303.7,291.7,5.6
8.0,14.5,21.9,23.1,55.2,54.3,54.7,97,367.0,305.6,50.6
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,343.9,301.5,25.4
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,307.5,293.6,11.9
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,339.4,298.4,207.1
32.3,12.9,18.7,20.1,89.9,36.2,60.1,15,303.1,291.8,2.7
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,311.9,293.1,3.8
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,319.4,292.8,28.7
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,334.9,294.3,3.8
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,344.5,307.2,17.0
28.0,12.6,19.4,20.8,52.9,47.6,49.9,82,425.4,311.1,1391.8
25.8,12.6,22.0,23.4,65.1,50.6,56.5,59,321.9,295.3,15.8
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,308.7,294.4,1.5
30.3,12.5,22.1,23.5,80.4,47.4,60.5,31,320.7,297.1,31.0
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,319.0,297.1,2.6
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,306.3,290.2,1.5
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,356.7,312.3,10.8
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.0,342.5,231.2
22.2,12.5,19.7,21.0,52.1,50.8,51.4,96,345.4,301.1,5.4
31.8,12.5,21.3,22.7,65.2,54.6,58.5,68,326.4,296.7,97.7
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,351.3,301.0,5.6
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,330.8,291.3,3.0
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,333.6,293.5,6.4
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,316.2,295.0,2.2
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,355.6,300.6,6.0
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,356.0,312.5,30.5
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,367.0,303.9,33.0
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,343.0,304.1,43.3
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,314.5,287.7,1.2
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,291.9,79.7
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,340.0,307.6,13.2
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,367.0,310.7,20.5
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,312.8,293.1,13.9
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,328.9,296.1,5.6
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,333.9,294.1,6.3
25.2,12.6,22.5,23.9,53.8,51.6,52.7,93,355.7,319.8,58.0
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,315.5,279.4,1.6
25.0,14.4,24.5,25.4,59.3,53.7,55.9,82,363.4,308.2,183.2
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,367.0,296.1,11.8
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,336.8,305.6,8.9
19.2,12.5,21.1,22.4,74.2,48.7,59.0,41,304.3,288.8,1.2
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,343.0,293.0,8.0
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,330.5,288.8,5.6
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,338.6,294.5,4.9
8.2,14.1,23.3,24.3,55.4,55.3,55.2,99,356.3,309.2,49.8
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,321.0,278.2,3.6
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,343.9,299.2,8.8
31.2,14.2,23.7,24.6,68.7,56.5,61.0,65,326.8,301.4,49.6
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,315.3,293.5,1.7
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,337.1,307.5,5.0
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,367.0,311.4,33.4
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,348.3,287.5,2.4
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,337.0,293.6,2.0
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,305.3,293.4,11.0
21.5,14.6,22.2,23.0,82.6,44.8,59.9,25,304.3,293.5,0.6
24.0,15.0,23.0,23.9,69.9,52.4,59.2,54,324.5,303.8,65.1
17.6,14.2,24.5,25.4,73.1,50.6,59.8,47,320.2,295.1,5.0
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,337.6,297.9,4.7
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,317.1,297.6,4.6
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,367.0,305.8,69.3
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,309.3,292.8,2.9
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,308.5,293.2,3.4
15.5,14.3,23.9,24.9,58.0,56.7,57.0,94,326.4,296.7,97.7
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,349.1,302.1,405.6
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,308.7,286.5,2.9
17.8,12.5,21.8,23.2,85.1,45.8,61.6,26,311.0,290.9,2.8
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,342.1,303.2,10.6
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,301.5,290.9,3.1
11.7,14.3,24.0,24.9,55.4,54.4,54.8,96,335.2,298.4,1.9
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,322.3,293.4,4.4
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,336.1,299.6,90.3
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,303.9,289.5,1.9
27.8,12.7,18.2,19.5,60.4,38.5,49.1,44,367.0,310.2,12.6
22.7,14.1,22.3,23.4,72.9,49.2,59.2,45,309.6,286.2,1.6
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,301.1,289.9,0.8
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,319.5,296.5,16.5
32.3,12.5,21.3,22.7,68.4,48.5,56.6,49,312.9,289.0,1.7
8.9,12.8,18.9,20.3,62.6,44.4,52.5,51,301.1,286.5,3.0
20.3,14.7,23.2,24.0,57.3,55.7,56.3,94,333.1,303.4,6.6
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,303.2,283.6,2.6
22.6,12.8,18.8,20.2,55.6,42.7,48.8,61,321.0,293.8,60.1
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,367.0,296.7,19.0
37.8,12.6,21.1,22.5,54.1,52.2,53.0,93,341.1,305.2,259.5
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,343.6,301.0,108.9
25.4,15.1,22.6,23.5,52.5,51.3,51.8,96,331.5,298.9,7.3
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,341.9,298.6,3.3
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,342.5,298.9,123.6
18.5,14.5,22.2,23.3,54.9,53.2,53.9,94,311.9,289.6,21.0
20.7,14.6,21.8,23.0,71.5,52.4,60.2,53,301.9,289.2,5.7
28.8,14.6,23.5,24.4,66.7,58.8,61.6,76,337.2,302.5,59.1
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,326.9,293.4,2.7
28.5,14.1,21.0,22.2,64.5,45.4,53.9,51,367.0,310.2,12.6
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,353.3,306.4,41.4
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,338.9,299.6,18.3
10.1,14.3,21.8,23.0,78.1,48.9,61.0,37,327.4,292.3,6.0
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,329.5,292.9,2.8
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,311.6,287.1,2.1
41.2,13.3,18.1,19.4,42.9,41.9,42.4,96,367.0,310.2,12.6
30.5,12.6,19.6,20.9,70.6,49.6,57.9,47,318.7,286.3,2.6
10.1,14.1,24.5,25.4,57.8,53.7,55.3,86,337.6,309.2,12.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,304.5,290.3,5.2
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,330.6,90.3
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,354.1,312.6,8.9
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,339.0,295.8,17.3
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,347.1,303.2,280.3
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,316.6,291.1,2.0
19.0,14.8,23.6,24.5,74.1,56.2,62.6,53,343.8,304.8,59.2
36.0,15.0,23.1,24.0,53.6,51.8,52.5,94,321.7,290.1,33.9
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,367.0,319.6,132.4
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,323.1,294.5,42.6
14.5,14.1,23.4,24.3,71.2,53.0,60.2,54,325.9,294.3,2.8
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,348.7,297.1,59.0
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,344.4,307.8,6.1
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,341.1,297.4,11.6
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,367.0,301.3,20.3
11.7,14.2,24.0,24.9,54.8,54.4,54.4,98,335.2,298.4,1.9
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,313.5,292.7,1.2
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,342.3,314.3,43.1
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,319.2,286.2,2.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,309.8,291.2,2.5
25.8,12.7,19.6,20.9,73.6,43.9,56.7,35,305.2,289.8,8.7
19.3,12.5,21.9,23.2,59.9,50.9,54.8,73,351.4,312.8,29.6
24.4,12.9,19.0,20.4,50.7,50.9,50.7,100,366.8,293.7,317.6
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,349.2,306.7,15.5
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,340.6,290.7,8.4
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,340.1,299.8,11.8
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,344.5,305.7,18.5
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,336.3,305.5,8.0
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,383.6,315.4,490.1
11.7,14.1,24.6,25.5,62.6,50.3,55.3,64,311.1,296.7,10.3
14.1,15.2,22.4,23.3,60.8,51.8,55.5,72,303.7,288.1,0.5
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,322.3,295.1,3.2
34.2,14.1,24.4,25.3,53.9,52.1,52.8,93,349.6,309.0,436.7
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,350.2,314.0,65.5
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,313.6,293.7,3.5
26.2,12.5,19.7,21.0,53.4,52.7,52.9,97,345.4,301.1,5.4
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,309.3,290.0,1.1
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,336.0,300.6,13.4
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,308.5,286.4,2.8
28.6,12.5,19.7,21.0,69.7,50.5,58.1,50,300.0,289.9,1.4
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,310.6,287.3,2.0
29.0,12.5,19.6,21.0,58.8,51.5,54.4,76,340.5,306.7,2.4
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,305.2,294.0,3.6
16.7,12.8,18.8,20.2,65.8,51.2,57.0,59,342.2,302.8,42.4
25.6,12.6,20.9,22.4,79.7,48.4,60.9,34,300.0,289.1,1.3
18.0,12.7,17.9,19.2,52.5,30.4,42.5,42,367.0,310.2,12.6
17.8,12.5,21.0,22.4,63.9,50.8,56.1,62,299.9,287.0,0.6
15.0,14.6,23.6,24.4,68.5,52.3,58.5,56,311.8,289.7,2.4
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,323.6,292.8,22.3
9.7,14.4,22.0,23.2,52.2,51.1,51.6,97,319.2,282.4,26.9
32.1,12.6,20.4,21.8,59.3,48.5,53.1,67,347.7,296.4,11.6
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,330.4,297.6,13.8
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,349.7,295.6,7.5
13.2,14.2,21.5,22.6,84.2,40.0,59.9,23,313.2,292.1,11.6
21.9,14.4,21.4,22.6,66.9,54.2,59.2,64,317.6,289.0,73.5
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,339.0,302.9,5.2
36.9,14.0,24.4,25.4,53.7,50.3,51.6,88,336.7,303.6,5.5
25.3,12.7,19.5,20.9,66.4,50.4,56.8,56,305.2,289.8,8.7
26.7,12.7,20.6,22.0,71.8,50.6,58.9,47,319.9,293.2,20.1
24.8,12.7,22.6,24.0,70.2,46.8,56.5,43,352.8,301.8,105.4
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,333.8,299.1,22.4
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,354.3,307.4,38.5
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,341.9,284.5,4.4
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,326.9,295.6,3.8
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,335.7,296.2,48.9
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,336.8,298.3,4.0
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,338.4,301.5,8.3
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,317.1,289.7,3.7
20.4,14.9,23.6,24.6,60.5,58.5,59.3,93,367.0,309.0,31.1
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,340.4,299.0,12.2
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,345.4,302.0,146.7
21.5,14.6,22.2,23.0,82.6,44.8,59.9,25,307.5,289.8,1.7
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,306.8,290.8,1.3
20.8,12.9,19.1,20.5,70.3,48.1,57.2,45,301.7,290.7,2.0
23.9,12.5,22.3,23.6,84.3,43.1,60.2,23,338.0,301.6,9.1
34.1,12.5,21.3,22.7,59.0,51.3,54.3,75,360.0,307.8,79.4
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,309.8,289.2,1.7
12.6,14.2,21.0,22.2,54.1,49.5,51.4,84,333.8,302.3,3.2
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,299.8,283.4,0.7
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,352.8,310.8,11.6
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,333.0,305.5,8.2
24.9,12.5,19.7,21.0,64.8,51.4,56.7,61,300.0,289.9,1.4
17.1,12.4,19.9,21.3,72.8,45.8,57.1,38,321.1,291.6,20.7
14.9,14.7,21.8,22.9,59.6,48.5,53.3,67,319.2,282.4,26.9
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,306.7,291.0,1.5
21.2,14.2,21.6,22.6,55.2,50.5,52.5,84,340.4,286.8,48.4
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,325.5,292.2,22.9
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,320.5,320.6,33.7
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,305.4,290.7,1.6
15.2,14.0,23.7,24.7,57.1,55.6,56.0,94,336.7,297.4,17.1
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,309.7,294.6,7.6
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.0,327.1,41.1
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,362.2,321.4,95.5
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,340.3,305.7,64.4
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,302.0,290.0,1.1
16.7,14.2,21.0,22.2,56.0,42.0,48.7,59,333.8,302.3,3.2
42.4,14.8,21.8,22.9,55.4,49.5,52.1,81,383.1,298.0,343.9
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,312.4,290.1,0.7
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,330.9,294.8,10.0
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,308.8,295.2,3.0
10.6,14.2,21.6,22.7,56.1,46.9,51.5,74,333.7,305.5,4.0
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,367.0,311.8,11.8
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,349.1,302.3,10.5
12.5,14.4,21.9,23.1,51.5,50.4,50.9,96,333.0,299.0,35.6
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,343.2,297.9,5.0
14.9,12.9,18.7,20.0,64.5,50.0,55.9,59,367.0,309.5,22.4
20.5,12.5,19.7,21.1,68.7,48.5,56.8,48,303.6,287.3,0.7
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,355.1,308.6,41.4
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,354.4,319.2,51.8
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,355.9,298.7,38.7
21.2,12.5,21.0,22.4,57.1,55.8,56.2,95,304.3,288.8,1.2
22.6,12.8,18.8,20.2,55.6,42.7,48.8,61,315.9,293.2,40.5
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,298.2,184.3
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,338.6,299.4,26.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,305.4,288.7,0.7
12.1,14.3,23.4,24.5,53.8,53.1,53.4,98,315.5,291.5,16.4
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,310.8,292.8,2.4
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,344.9,296.7,16.0
27.8,15.0,23.0,24.0,64.5,50.2,56.1,60,309.6,286.2,1.6
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,344.3,304.0,8.6
36.6,14.1,24.4,25.3,69.0,53.5,59.5,58,348.8,312.2,57.2
8.4,14.1,23.3,24.4,62.1,54.2,57.3,75,308.6,288.5,12.9
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,327.5,295.0,39.7
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,333.7,292.9,3.2
19.0,14.0,22.3,23.5,55.4,52.2,53.6,89,328.4,286.8,47.2
15.8,14.6,21.1,22.3,76.1,38.8,56.5,28,367.0,310.2,12.6
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,317.1,295.0,66.9
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,345.1,299.8,6.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,352.5,301.8,7.2
